OPUO postupci 2017.	Proširenje i uređenje mjesnog groblja u Gornjoj Stubici na k.č. 108, 109 i 110/1 k.o. Gornja Stubica, Općina Gornja Stubica	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_773.pdf
OPUO postupci 2017.	Produbljenje južnog veza kontejnerskog terminala 'Brajdica I' u luci Rijeka	OPUO informacija	03.02.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/03022017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Produbljenje južnog veza kontejnerskog terminala 'Brajdica I' u luci Rijeka	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_767.pdf
OPUO postupci 2017.	Nasipavanje i uređenje plaže Salbunić u Općini Ližnjan	OPUO informacija	03.02.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/03022017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_1.pdf
OPUO postupci 2017.	Nasipavanje i uređenje plaže Salbunić u Općini Ližnjan	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_768.pdf
OPUO postupci 2017.	Modernizacija i dogradnja postrojenja za preradu mlijeka i proizvodnju mliječnih proizvoda pogona Sirela u Bjelovaru	OPUO informacija	02.02.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/02022017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Modernizacija i dogradnja postrojenja za preradu mlijeka i proizvodnju mliječnih proizvoda pogona Sirela u Bjelovaru	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_766.pdf
OPUO postupci 2017.	Rekonstrukcija državne ceste D8 u Vodicama	OPUO informacija	31.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/31012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_1.pdf
OPUO postupci 2017.	Rekonstrukcija državne ceste D8 u Vodicama	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_765.pdf
OPUO postupci 2017.	Korištenje troske u proizvodnju klinkera i cementa u pogonima CEMEX Hrvatska d.d.	OPUO informacija	31.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/31012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Korištenje troske u proizvodnju klinkera i cementa u pogonima CEMEX Hrvatska d.d.	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_764.pdf
OPUO postupci 2017.	Prerada krumpira i izgradnja skladišta krumpira i gotove robe, Općina Hercegovac	OPUO informacija	30.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/30012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_3.pdf
OPUO postupci 2017.	Prerada krumpira i izgradnja skladišta krumpira i gotove robe, Općina Hercegovac	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_763.pdf
OPUO postupci 2017.	Sunčana elektrana (SE) Hrvace, Općina Hrvace	OPUO informacija	30.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/30012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_2.pdf
OPUO postupci 2017.	Sunčana elektrana (SE) Hrvace, Općina Hrvace	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_762.pdf
OPUO postupci 2017.	Sunčana elektrana (SE) Hrvace, Općina Hrvace	OPUO elaborat	Istraživanje faune šišmiša na području planirane SE Hrvace - Završni izvještaj [PDF]	http://mzoip.hr/doc/istrazivanje_faune_sismisa_na_podrucju_planirane_se_hrvace_-_zavrsni_izvjestaj.pdf
OPUO postupci 2017.	Izgradnja javnog kanalizacijskog sustava za odvodnju sanitarno-fekalnih otpadnih voda s pročišćavanjem u uređajima za biološko-aeracijsko pročišćavanje u naselju Šandrovac	OPUO informacija	30.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/30012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Izgradnja javnog kanalizacijskog sustava za odvodnju sanitarno-fekalnih otpadnih voda s pročišćavanjem u uređajima za biološko-aeracijsko pročišćavanje u naselju Šandrovac	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_760.pdf
OPUO postupci 2017.	Izgradnja prilazne ceste s državne ceste D66 naselju Načinovići na području Općine Kršan	OPUO informacija	30.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/30012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_1.pdf
OPUO postupci 2017.	Izgradnja prilazne ceste s državne ceste D66 naselju Načinovići na području Općine Kršan	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_761.pdf
OPUO postupci 2017.	Vjetroelektrana Krš - Pađene, Šibensko-kninska županija	OPUO informacija	27.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/27012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Vjetroelektrana Krš - Pađene, Šibensko-kninska županija	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_759.pdf
OPUO postupci 2017.	Izmjena zahvata sanacije odlagališta otpada "Košer", općina Pučišća	OPUO informacija	25.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/25012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Izmjena zahvata sanacije odlagališta otpada "Košer", općina Pučišća	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_758.pdf
