PUO postupci 2016.	Eksploatacija mineralnih sirovina na budućim eksploatacijskim poljima arhitektonsko-građevnog kamena 'Katarina' i 'Sveti Ante-Zadar' na području Grada Benkovca	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_27.pdf
PUO postupci 2016.	Međunarodni plinovod Kovri - Koper DN 300/50 bar (hrvatski dio plinovoda)	PUO informacija o zahtjevu	07.10.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/07102016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Građevina za intenzivni uzgoj svinja 'Farma Haljevo' ukupnog kapaciteta 2 800 krmača na k.č. 1304, 303/1, 303/2, 303/3 i 303/4 k.o. Čeminac, Općina Čeminac	PUO informacija o zahtjevu	06.10.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/06102016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Građevina za intenzivni uzgoj svinja 'Farma Haljevo' ukupnog kapaciteta 2 800 krmača na k.č. 1304, 303/1, 303/2, 303/3 i 303/4 k.o. Čeminac, Općina Čeminac	PUO javni uvid	23.02.2017. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/23022017_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Građevina za intenzivni uzgoj svinja 'Farma Haljevo' ukupnog kapaciteta 2 800 krmača na k.č. 1304, 303/1, 303/2, 303/3 i 303/4 k.o. Čeminac, Općina Čeminac	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_2.pdf
PUO postupci 2016.	Građevina za intenzivni uzgoj svinja 'Farma Haljevo' ukupnog kapaciteta 2 800 krmača na k.č. 1304, 303/1, 303/2, 303/3 i 303/4 k.o. Čeminac, Općina Čeminac	PUO javni uvid	Sažetak Studije [PDF]	http://mzoip.hr/doc/sazetak_studije_2.pdf
PUO postupci 2016.	Podravska brza cesta, dionica: Suhopolje – Slatina	PUO informacija o zahtjevu	04.10.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/04102016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Podravska brza cesta, dionica: Suhopolje – Slatina	PUO javni uvid	27.01.2017. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/27012017_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu_1.pdf
PUO postupci 2016.	Podravska brza cesta, dionica: Suhopolje – Slatina	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_124.pdf
PUO postupci 2016.	Podravska brza cesta, dionica: Suhopolje – Slatina	PUO javni uvid	Sažetak Studije [PDF]	http://mzoip.hr/doc/sazetak_studije_15.pdf
PUO postupci 2016.	Golf igralište 'Stancija Grande' s pripadajućim građevinama na području Općine Vrsar	PUO informacija o zahtjevu	21.09.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/21092016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis_1.pdf
PUO postupci 2016.	Sanacija i zatvaranje odlagališta neopasnog otpada 'Peterkov Laz' na dijelu k.č. 2054 k.o. Gerovo, Grad Čabar	PUO informacija o zahtjevu	21.09.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/21092016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Sanacija i zatvaranje odlagališta neopasnog otpada 'Peterkov Laz' na dijelu k.č. 2054 k.o. Gerovo, Grad Čabar	PUO javni uvid	09.02.2017. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/09022017_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Sanacija i zatvaranje odlagališta neopasnog otpada 'Peterkov Laz' na dijelu k.č. 2054 k.o. Gerovo, Grad Čabar	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_125.pdf
PUO postupci 2016.	Sanacija i zatvaranje odlagališta neopasnog otpada 'Peterkov Laz' na dijelu k.č. 2054 k.o. Gerovo, Grad Čabar	PUO javni uvid	Prilozi Studije [PDF]	http://mzoip.hr/doc/prilozi_studije_4.pdf
PUO postupci 2016.	Sanacija i zatvaranje odlagališta neopasnog otpada 'Peterkov Laz' na dijelu k.č. 2054 k.o. Gerovo, Grad Čabar	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_31.pdf
PUO postupci 2016.	Podzemno skladište plina Grubišno Polje s izgradnjom osam novih radnih bušotina, Grad Grubišno Polje	PUO informacija o zahtjevu	06.09.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/06092016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis_1.pdf
PUO postupci 2016.	Brza cesta granica Republike Mađarske - Virovitica - Okučani - granica BiH, dionica Okučani - granica BiH	PUO informacija o zahtjevu	06.09.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/06092016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Brza cesta granica Republike Mađarske - Virovitica - Okučani - granica BiH, dionica Okučani - granica BiH	PUO javni uvid	27.01.2017. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/27012017_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Brza cesta granica Republike Mađarske - Virovitica - Okučani - granica BiH, dionica Okučani - granica BiH	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_123.pdf
PUO postupci 2016.	Brza cesta granica Republike Mađarske - Virovitica - Okučani - granica BiH, dionica Okučani - granica BiH	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_30.pdf
PUO postupci 2016.	Mala hidroelektrana Zelena na rijeci Bednji u Gradu Ludbregu	PUO informacija o zahtjevu	01.09.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/01092016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Mala hidroelektrana Zelena na rijeci Bednji u Gradu Ludbregu	PUO javni uvid	09.01.2017. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/09012017_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Mala hidroelektrana Zelena na rijeci Bednji u Gradu Ludbregu	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_121.pdf
PUO postupci 2016.	Mala hidroelektrana Zelena na rijeci Bednji u Gradu Ludbregu	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_28.pdf
PUO postupci 2016.	Spojna cesta obilaznice Velike Gorice i Zračne luke Zagreb	PUO informacija o zahtjevu	29.08.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/29082016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Spojna cesta obilaznice Velike Gorice i Zračne luke Zagreb	PUO javni uvid	30.01.2017. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/30012017_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Spojna cesta obilaznice Velike Gorice i Zračne luke Zagreb	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis.PDF
PUO postupci 2016.	Spojna cesta obilaznice Velike Gorice i Zračne luke Zagreb	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije.PDF
PUO postupci 2016.	Izmjena zahvata građevina za intenzivan uzgoj svinja ukupnog kapaciteta 22700 tovljenika, Darda	PUO informacija o zahtjevu	15.07.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/15072016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Izmjena zahvata građevina za intenzivan uzgoj svinja ukupnog kapaciteta 22700 tovljenika, Darda	PUO javni uvid	29.12.2016. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/29122016_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Izmjena zahvata građevina za intenzivan uzgoj svinja ukupnog kapaciteta 22700 tovljenika, Darda	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_119.pdf
PUO postupci 2016.	Izmjena zahvata građevina za intenzivan uzgoj svinja ukupnog kapaciteta 22700 tovljenika, Darda	PUO javni uvid	Sažetak Studije [PDF]	http://mzoip.hr/doc/sazetak_studije_14.pdf
PUO postupci 2016.	Vjetroelektrana Svilaja ukupne snage do 85 MW	PUO informacija o zahtjevu	04.07.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/04072016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Vjetroelektrana Svilaja ukupne snage do 85 MW	PUO javni uvid	17.02.2017. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/17022017_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Vjetroelektrana Svilaja ukupne snage do 85 MW	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_29.pdf
PUO postupci 2016.	Vjetroelektrana Svilaja ukupne snage do 85 MW	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_32.pdf
PUO postupci 2016.	Linija za vertikalno izvlačenje bakrene žice, Općina Jakovlje	PUO informacija o zahtjevu	23.06.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/23062016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis_1.pdf
PUO postupci 2016.	Linija za vertikalno izvlačenje bakrene žice, Općina Jakovlje	PUO javni uvid	16.01.2017. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/16012017_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Linija za vertikalno izvlačenje bakrene žice, Općina Jakovlje	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_122.pdf
PUO postupci 2016.	Linija za vertikalno izvlačenje bakrene žice, Općina Jakovlje	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_29.pdf
PUO postupci 2016.	Eksploatacija arhitektonsko-građevnog kamena i tehničko-građevnog kamena na budućem eksploatacijskom polju Kalina na području Općine Pučišća na otoku Braču	PUO informacija o zahtjevu	23.06.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/23062016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Eksploatacija arhitektonsko-građevnog kamena i tehničko-građevnog kamena na budućem eksploatacijskom polju Kalina na području Općine Pučišća na otoku Braču	PUO javni uvid	11.11.2016. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/11112016_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Eksploatacija arhitektonsko-građevnog kamena i tehničko-građevnog kamena na budućem eksploatacijskom polju Kalina na području Općine Pučišća na otoku Braču	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_111.pdf
PUO postupci 2016.	Eksploatacija arhitektonsko-građevnog kamena i tehničko-građevnog kamena na budućem eksploatacijskom polju Kalina na području Općine Pučišća na otoku Braču	PUO javni uvid	Netehnički sažetak studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_24.pdf
PUO postupci 2016.	Eksploatacija arhitektonsko-građevnog kamena i tehničko-građevnog kamena na budućem eksploatacijskom polju Kalina na području Općine Pučišća na otoku Braču	PUO rješenje	30.01.2017. - RJEŠENJE Ministarstva od 17. siječnja 2017. godine [PDF]	http://mzoip.hr/doc/30012017_-_rjesenje_ministarstva_od_17_sijecnja_2017_godine_1.pdf
PUO postupci 2016.	Rekonstrukcija međunarodnog plinovoda Rogatec - Zabok DN 500/50 bara	PUO informacija o zahtjevu	20.06.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/20062016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Rekonstrukcija međunarodnog plinovoda Rogatec - Zabok DN 500/50 bara	PUO javni uvid	31.10.2016. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/31102016_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Rekonstrukcija međunarodnog plinovoda Rogatec - Zabok DN 500/50 bara	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_109.pdf
PUO postupci 2016.	Rekonstrukcija međunarodnog plinovoda Rogatec - Zabok DN 500/50 bara	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_22.pdf
PUO postupci 2016.	Rekonstrukcija regionalnog plinovoda Zabok - Kumrovec DN 150/50 bara	PUO informacija o zahtjevu	20.06.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/20062016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis_1.pdf
PUO postupci 2016.	Rekonstrukcija regionalnog plinovoda Zabok - Kumrovec DN 150/50 bara	PUO javni uvid	31.10.2016. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/31102016_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu_1.pdf
PUO postupci 2016.	Rekonstrukcija regionalnog plinovoda Zabok - Kumrovec DN 150/50 bara	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_110.pdf
PUO postupci 2016.	Rekonstrukcija regionalnog plinovoda Zabok - Kumrovec DN 150/50 bara	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_23.pdf
PUO postupci 2016.	Naselje turističke namjene 'Široki rat' ukupne površine 12,5 ha na području Grada Staroga Grada na otoku Hvaru	PUO informacija o zahtjevu	17.06.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/17062016_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis_1.pdf
PUO postupci 2016.	Naselje turističke namjene 'Široki rat' ukupne površine 12,5 ha na području Grada Staroga Grada na otoku Hvaru	PUO javni uvid	24.02.2017. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/24022017_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu_1.pdf
PUO postupci 2016.	Naselje turističke namjene 'Široki rat' ukupne površine 12,5 ha na području Grada Staroga Grada na otoku Hvaru	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_4.pdf
PUO postupci 2016.	Naselje turističke namjene 'Široki rat' ukupne površine 12,5 ha na području Grada Staroga Grada na otoku Hvaru	PUO javni uvid	Grafički prilozi Studije [PDF]	http://mzoip.hr/doc/graficki_prilozi_studije.pdf
PUO postupci 2016.	Naselje turističke namjene 'Široki rat' ukupne površine 12,5 ha na području Grada Staroga Grada na otoku Hvaru	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_33.pdf
PUO postupci 2016.	Regionalni vodoopskrbni sustav Zagrebačke županije – Zagreb istok	PUO informacija o zahtjevu	17.06.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/17062016_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Regionalni vodoopskrbni sustav Zagrebačke županije – Zagreb istok	PUO javni uvid	16.11.2016. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/16112016_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Regionalni vodoopskrbni sustav Zagrebačke županije – Zagreb istok	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_112.pdf
PUO postupci 2016.	Regionalni vodoopskrbni sustav Zagrebačke županije – Zagreb istok	PUO javni uvid	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_25.pdf
PUO postupci 2016.	Regionalni vodoopskrbni sustav Zagrebačke županije – Zagreb istok	PUO rješenje	24.01.2017. - RJEŠENJE Ministarstva od 12. siječnja 2017. godine [PDF]	http://mzoip.hr/doc/24012017_-_rjesenje_ministarstva_od_12_sijecnja_2017_godine.pdf
PUO postupci 2016.	Sustav javne odvodnje i uređaj za pročišćavanje otpadnih voda - Aglomeracija Pula Sjever	PUO informacija o zahtjevu	07.06.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/07062016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Sustav javne odvodnje i uređaj za pročišćavanje otpadnih voda - Aglomeracija Pula Sjever	PUO javni uvid	27.12.2016. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/27122016_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Sustav javne odvodnje i uređaj za pročišćavanje otpadnih voda - Aglomeracija Pula Sjever	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_118.pdf
PUO postupci 2016.	Sustav javne odvodnje i uređaj za pročišćavanje otpadnih voda - Aglomeracija Pula Sjever	PUO javni uvid	Ne-tehnički sažetak Studije [PDF]	http://mzoip.hr/doc/ne-tehnicki_sazetak_studije_32.pdf
PUO postupci 2016.	Autocesta A11 Zagreb - Sisak, dionica prijelaz preko Ranžirnog kolodvora i spoj na Sarajevsku cestu te izgradnja i rekonstrukcija Sarajevske ceste	PUO informacija o zahtjevu	24.05.2016. - INFORMACIJA o zahtjevu za provedbu postupka procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/24052016_-_informacija_o_zahtjevu_za_provedbu_postupka_procjene_utjecaja_na_okolis.pdf
PUO postupci 2016.	Autocesta A11 Zagreb - Sisak, dionica prijelaz preko Ranžirnog kolodvora i spoj na Sarajevsku cestu te izgradnja i rekonstrukcija Sarajevske ceste	PUO javni uvid	07.10.2016. - INFORMACIJA o odluci da se Studija o utjecaju na okoliš upućuje na javnu raspravu [PDF]	http://mzoip.hr/doc/07102016_-_informacija_o_odluci_da_se_studija_o_utjecaju_na_okolis_upucuje_na_javnu_raspravu.pdf
PUO postupci 2016.	Autocesta A11 Zagreb - Sisak, dionica prijelaz preko Ranžirnog kolodvora i spoj na Sarajevsku cestu te izgradnja i rekonstrukcija Sarajevske ceste	PUO javni uvid	STUDIJA o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/studija_o_utjecaju_na_okolis_107.pdf
