Plan gospodarenja otpadom Republike Hrvatske za razdoblje 2017. - 2022.	Nacrt plana gospodarenja otpadom Republike Hrvatske za razdoblje 2015.-2021. [PDF]	http://mzoip.hr/doc/nacrt_plana_gospodarenja_otpadom_republike_hrvatske_za_razdoblje_2015-2021.pdf
Plan gospodarenja otpadom Republike Hrvatske za razdoblje 2017. - 2022.	28.01.2015. - ODLUKA o sadržaju strateške studije [PDF]	http://mzoip.hr/doc/28012015_-_odluka_o_sadrzaju_strateske_studije.pdf
Plan gospodarenja otpadom Republike Hrvatske za razdoblje 2017. - 2022.	07.10.2014. - ODLUKA o započinjanju postupka strateške procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/07102014_-_odluka_o_zapocinjanju_postupka_strateske_procjene_utjecaja_na_okolis.pdf
Program mjera zaštite i upravljanja morskim okolišem i obalnim područjem	22.08.2016. - ODLUKA o upućivanju Strateške studije i Nacrta prijedloga Programa mjera zaštite i upravljanja morskim okolišem i obalnim područjem na javnu raspravu [PDF]	http://mzoip.hr/doc/odluka_o_upucivanju_strateske_studije_i_nacrta_prijedloga_programa_mjera_zastite_i_upravljanja_morskim_okolisem_i_obalnim_podrucjem_na_javnu_raspravu.pdf
Program mjera zaštite i upravljanja morskim okolišem i obalnim područjem	Strateška studija utjecaja na okoliš [PDF]	http://mzoip.hr/doc/strateska_studija_utjecaja_na_okolis_1.pdf
Program mjera zaštite i upravljanja morskim okolišem i obalnim područjem	Netehnički sažetak Studije [PDF]	http://mzoip.hr/doc/netehnicki_sazetak_studije_20.pdf
Program mjera zaštite i upravljanja morskim okolišem i obalnim područjem	Nacrt prijedloga Programa mjera [PDF]	http://mzoip.hr/doc/nacrt_programa_mjera.pdf
Program mjera zaštite i upravljanja morskim okolišem i obalnim područjem	08.12.2015. - ODLUKA o sadržaju strateške studije [PDF]	http://mzoip.hr/doc/08122015_-_odluka_o_sadrzaju_strateske_studije.pdf
Program mjera zaštite i upravljanja morskim okolišem i obalnim područjem	19.06.2015. - INFORMACIJA o pokretanju postupka strateške procjene i izradi strateške studije [PDF]	http://mzoip.hr/doc/19062015_-_informacija_o_pokretanju_postupka_strateske_procjene_i_izradi_strateske_studije.pdf
Program mjera zaštite i upravljanja morskim okolišem i obalnim područjem	19.06.2015. - ODLUKA o provođenju postupka strateške procjene na okoliš [PDF]	http://mzoip.hr/doc/19062015_-_odluka_o_provodenju_postupka_strateske_procjene_na_okolis.pdf
Strategija niskougljičnog razvoja Republike Hrvatske za razdoblje do 2030. s pogledom do 2050.	27.07.2015. - ODLUKA o imenovanju Povjerenstva za stratešku procjenu NIskougljične strategije [PDF]	http://mzoip.hr/doc/27_07_2015_odluka_o_imenovanju_povjerenstva_za_stratesku_procjenu_niskougljicne_strategije.pdf
Strategija niskougljičnog razvoja Republike Hrvatske za razdoblje do 2030. s pogledom do 2050.	30.06.2015. - ODLUKA o sadržaju strateške studije utjecaja na okoliš [PDF]	http://mzoip.hr/doc/30062015_-_odluka_o_sadrzaju_strateske_studije_utjecaja_na_okolis.pdf
Strategija niskougljičnog razvoja Republike Hrvatske za razdoblje do 2030. s pogledom do 2050.	06.03.2015. - INFORMACIJA o pokretanju postupka strateške procjene i izradi strateške studije - određivanja sadržaja strateške studije utjecaja na okoliš [PDF]	http://mzoip.hr/doc/06032015_-_informacija_o_pokretanju_postupka_strateske_procjene_i_izradi_strateske_studije_-_odredivanja_sadrzaja_strateske_studije_utjecaja_na_okolis.pdf
Strategija niskougljičnog razvoja Republike Hrvatske za razdoblje do 2030. s pogledom do 2050.	06.03.2015. - ODLUKA o provedbi postupka strateške procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/06032015_-_odluka_o_zapocinjanju_postupka_strateske_procjene_utjecaja_na_okolis.pdf
Strategija niskougljičnog razvoja Republike Hrvatske za razdoblje do 2030. s pogledom do 2050.	Informacija o Strategiji niskougljičnog razvoja Republike Hrvatske za razdoblje do 2030. godine s pogledom do 2050. godine [PDF]	http://mzoip.hr/doc/informacija_o_strategiji_niskougljicnog_razvoja_republike_hrvatske_za_razdoblje_do_2030_godine_s_pogledom_do_2050_godine.pdf
Prijelazni nacionalni plan Republike Hrvatske	04.02.2015. - IZVJEŠĆE o provedenom postupku Strateške procjene [PDF]	http://mzoip.hr/doc/04022015_-_izvjesce_o_provedenom_postupku_strateske_procjene.pdf
Prijelazni nacionalni plan Republike Hrvatske	06.11.2014. - INFORMACIJA o javnoj raspravi o Strateškoj studiji za Prijelazni nacionalni plan Republike Hrvatske [PDF]	http://mzoip.hr/doc/06112014_informacija_o_javnoj_raspravi_o_strateskoj_studiji_za_prijelazni_nacionalni_plan_republike_hrvatske.pdf
Prijelazni nacionalni plan Republike Hrvatske	Nacrt Prijelaznog nacionalnog plana Republike Hrvatske [PDF]	http://mzoip.hr/doc/nacrt_prijelaznog_nacionalnog_plana_republike_hrvatske.pdf
Prijelazni nacionalni plan Republike Hrvatske	Strateška studija o utjecaju na okoliš [PDF]	http://mzoip.hr/doc/strateska_studija_o_utjecaju_na_okolis.pdf
Prijelazni nacionalni plan Republike Hrvatske	21.08.2014. - ODLUKA o sadržaju strateške studije za Prijelazni nacionalni plan Republike Hrvatske [PDF]	http://mzoip.hr/doc/21082014_-_odluka_o_sadrzaju_strateske_studije_za_prijelazni_nacionalni_plan_republike_hrvatske.pdf
Prijelazni nacionalni plan Republike Hrvatske	11.07.2014. - INFORMACIJA o provedbi postupka određivanja sadržaja strateške studije o značajnom utjecaju na okoliš [PDF]	http://mzoip.hr/doc/11072014_11072014_-_informacija_o_provedbi_postupka_odredivanja_sadrzaja_strateske_studije_o_znacajnom_utjecaju_na_okolis.pdf
Prijelazni nacionalni plan Republike Hrvatske	09.07.2014. - ODLUKA o započinjanju postupka strateške procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/09072014_-_odluka_o_zapocinjanju_postupka_strateske_procjene_utjecaja_na_okolis.pdf
Operativni program 'Okoliš' 2007. - 2013.	04.06.2014. - Program praćenja stanja okoliša u odnosu na provedbu Operativnog programa 'Okoliš 2007.-2013.' [PDF]	http://mzoip.hr/doc/04062014_program_pracenja_stanja_okolisa_u_odnosu_na_provedbu_operativnog_programa_okolis_2007-2013.pdf
Operativni program 'Okoliš' 2007. - 2013.	02.08.2013. - IZVJEŠĆE o provedenom postupku strateške procjene utjecaja na okoliš [PDF]	http://mzoip.hr/doc/02082013_izvjesce_o_provedenom_postupku_strateske_procjene_utjecaja_na_okolis.pdf
Operativni program 'Okoliš' 2007. - 2013.	11.06.2012. - INFORMACIJA o javnoj raspravi [PDF]	http://mzoip.hr/doc/11062012_informacija_o_javnoj_raspravi.pdf
Operativni program 'Okoliš' 2007. - 2013.	Sažetak Operativnog programa 'Okoliš i energetika' [PDF]	http://mzoip.hr/doc/sazetak_operativnog_programa_okolis_i_energetika.pdf
Operativni program 'Okoliš' 2007. - 2013.	Ne-tehnički sažetak Strateške studije [PDF]	http://mzoip.hr/doc/ne-tehnicki_sazetak_strateske_studije_2.pdf
Operativni program 'Okoliš' 2007. - 2013.	Nacrt prijedloga Operativnog programa 'Okoliš' [PDF]	http://mzoip.hr/doc/nacrt_prijedloga_operativnog_programa_okolis.pdf
Operativni program 'Okoliš' 2007. - 2013.	27.09.2010. - ODLUKA o sadržaju strateške studije [PDF]	http://mzoip.hr/doc/27092010_odluka_o_sadrzaju_strateske_studije.pdf
Operativni program 'Okoliš' 2007. - 2013.	21.05.2010. - INFORMACIJA o provedbi postupka određivanja sadržaja strateške studije [PDF]	http://mzoip.hr/doc/21052010_informacija_o_provedbi_postupka_odredivanja_sadrzaja_strateske_studije.pdf
Operativni program 'Okoliš' 2007. - 2013.	Operativni program 'Okoliš' 2007.-2013. [PDF]	http://mzoip.hr/doc/operativni_program_okolis_2007-2013.pdf
